Station,Station_Type,Year,Month,Day,Daily Rainfall Total (mm),Mean Temperature (Celsius),Maximum Temperature (Celsius),Minimum Temperature (Celsius),Mean Wind Speed (km/h)
Clementi,Full AWS Station,2018,7,6,0,28.3,31.2,26.7,7.2
Clementi,Full AWS Station,2018,7,7,0,28.4,31.3,26.8,5.4
Clementi,Full AWS Station,2018,7,8,0,28.2,30.2,26.7,7.2
Clementi,Full AWS Station,2018,7,9,4.4,28.1,30.9,24.9,6.1
Clementi,Full AWS Station,2018,7,10,5.2,26.6,28.3,23.2,5.4
Clementi,Full AWS Station,2018,7,11,0,28,31.7,26.5,5
Clementi,Full AWS Station,2018,7,12,0,28.9,33.1,27.1,5.8
Clementi,Full AWS Station,2018,7,13,0,28.6,31.4,26.9,7.9
Clementi,Full AWS Station,2018,7,14,0,28.1,30.8,24.8,6.8
Clementi,Full AWS Station,2018,7,15,25.6,26.8,29.9,21.1,6.1
Clementi,Full AWS Station,2018,7,16,0,28.2,31,26.4,6.5
Clementi,Full AWS Station,2018,7,17,0,28.5,31.1,26.9,7.9
Clementi,Full AWS Station,2018,7,18,0,28.5,30.2,27,8.6
Clementi,Full AWS Station,2018,7,19,6.2,27.9,30.7,23.8,7.2
Clementi,Full AWS Station,2018,7,20,5.2,28.6,31.7,25.4,5.8
Clementi,Full AWS Station,2018,7,21,4.6,28.2,30.8,24.9,4.3
Clementi,Full AWS Station,2018,7,22,5.4,28.5,32,26.7,5.8
Clementi,Full AWS Station,2018,7,23,0,29.2,32.6,27.3,6.1
Clementi,Full AWS Station,2018,7,24,0,29.1,32.7,27.2,6.8
Clementi,Full AWS Station,2018,7,25,58.8,26.8,29.7,23.2,4.3
Clementi,Full AWS Station,2018,7,26,0,28.1,32.3,24.8,4.7
Clementi,Full AWS Station,2018,7,27,0,28.9,32,26.5,6.1
Clementi,Full AWS Station,2018,7,28,0,29.1,33,26.9,6.1
Clementi,Full AWS Station,2018,7,29,0.6,28.5,32,26.1,5
Clementi,Full AWS Station,2018,7,30,22.6,26.5,28.1,23.2,4.3
Clementi,Full AWS Station,2018,7,31,0,27.5,33.2,25.8,4
Clementi,Full AWS Station,2018,8,1,0.8,26.1,28,25.1,2.9
Clementi,Full AWS Station,2018,8,2,0,27.5,30.9,25.3,6.5
Clementi,Full AWS Station,2018,8,3,0,28.2,31,25.5,5.4
Clementi,Full AWS Station,2018,8,4,1.2,27.9,30.6,26.6,5
Clementi,Full AWS Station,2018,8,5,6,27.7,29.7,25,5.8
Clementi,Full AWS Station,2018,8,6,0,28.1,31.1,26.5,6.8
Clementi,Full AWS Station,2018,8,7,0,27.9,30.5,26.8,6.8
Clementi,Full AWS Station,2018,8,8,0.8,26.8,29.1,22.3,5.4
Clementi,Full AWS Station,2018,8,9,0,28.3,30.7,26.7,6.1
Clementi,Full AWS Station,2018,8,10,0,28.8,32.1,26.9,6.8
Clementi,Full AWS Station,2018,8,11,0,28.7,33.4,26.5,6.5
Clementi,Full AWS Station,2018,8,12,0,29,32.6,26.7,6.5
Clementi,Full AWS Station,2018,8,13,0,29,33.2,27.1,7.2
Clementi,Full AWS Station,2018,8,14,0,29.1,32.4,27.4,7.9
Clementi,Full AWS Station,2018,8,15,0,29.2,32.2,27.5,7.6
Clementi,Full AWS Station,2018,8,16,0,28.9,32.4,27,6.5
Clementi,Full AWS Station,2018,8,17,0.8,28.1,31.1,24.1,6.1
Clementi,Full AWS Station,2018,8,18,1.8,28.5,32,25.1,7.6
Clementi,Full AWS Station,2018,8,19,0.2,28.7,31.2,27.3,7.6
Clementi,Full AWS Station,2018,8,20,0,29.1,32.5,27.1,6.1
Clementi,Full AWS Station,2018,8,21,0,29,32.2,27.1,6.8
Clementi,Full AWS Station,2018,8,22,40.6,27.1,29.3,24.5,4.3
Clementi,Full AWS Station,2018,8,23,0.2,28.4,33,25.4,4.7
Clementi,Full AWS Station,2018,8,24,25,26.4,28.8,23.1,3.6
Clementi,Full AWS Station,2018,8,25,0,27.3,31.4,24.5,5.8
Clementi,Full AWS Station,2018,8,26,0,28.7,32.5,26,6.1
Clementi,Full AWS Station,2018,8,27,0,29,32.9,26.8,6.1
Clementi,Full AWS Station,2018,8,28,9.2,28.1,31.3,24.3,4
Clementi,Full AWS Station,2018,8,29,0,27.7,30.3,26.3,5.8
Clementi,Full AWS Station,2018,8,30,0,28.2,31.8,25.7,5
Clementi,Full AWS Station,2018,8,31,24.8,27.3,33.3,23.8,4
Clementi,Full AWS Station,2018,9,1,0,27.5,33,24,2.9
Clementi,Full AWS Station,2018,9,2,2.4,26.7,29.4,24.1,2.9
Clementi,Full AWS Station,2018,9,3,0,27.4,30.1,24.8,5
Clementi,Full AWS Station,2018,9,4,23.6,25.6,27.6,22,3.2
Clementi,Full AWS Station,2018,9,5,0,26.9,30.2,24.1,4
Clementi,Full AWS Station,2018,9,6,0,28,32,25.5,4
Clementi,Full AWS Station,2018,9,7,85.2,25.9,27.6,23.3,3.6
Clementi,Full AWS Station,2018,9,8,22.8,26.2,29,22.5,4.7
Clementi,Full AWS Station,2018,9,9,1,26.9,29.7,25,4.7
Clementi,Full AWS Station,2018,9,10,2.6,27,30.8,24.2,4.3
Clementi,Full AWS Station,2018,9,11,1.2,26.3,29.5,24.6,3.6
Clementi,Full AWS Station,2018,9,12,0,27.1,29.8,24.5,5.8
Clementi,Full AWS Station,2018,9,13,0,28.7,32.5,26,5
Clementi,Full AWS Station,2018,9,14,0,28.6,31.8,26,6.5
Clementi,Full AWS Station,2018,9,15,0,28.2,30.6,26.9,5
Clementi,Full AWS Station,2018,9,16,0,28.1,30.1,26.9,7.2
Clementi,Full AWS Station,2018,9,17,0,28.4,31,26.7,7.6
Clementi,Full AWS Station,2018,9,18,1.8,27.4,31.5,25.3,4.7
Clementi,Full AWS Station,2018,9,19,58,26,32.2,22.5,4
Clementi,Full AWS Station,2018,9,20,6.2,26.2,31.1,22.3,3.6
Clementi,Full AWS Station,2018,9,21,21,25.4,30,22,3.6
Clementi,Full AWS Station,2018,9,22,27.8,27.1,31.9,23.6,4.3
Clementi,Full AWS Station,2018,9,23,0,28.6,33,24.6,4.7
Clementi,Full AWS Station,2018,9,24,0,28.9,32.4,25.9,4.3
Clementi,Full AWS Station,2018,9,25,0,29.2,33.1,26.2,4
Clementi,Full AWS Station,2018,9,26,0,28.7,32.9,26.4,3.6
Clementi,Full AWS Station,2018,9,27,0,29,32.2,26.4,5.4
Clementi,Full AWS Station,2018,9,28,0,29.2,32.6,26.3,5.8
Clementi,Full AWS Station,2018,9,29,0,29.2,33.5,26.3,4.7
Clementi,Full AWS Station,2018,9,30,0,29.2,33.3,26.8,4.7
Clementi,Full AWS Station,2018,10,1,0,29.2,33.3,27,4
Clementi,Full AWS Station,2018,10,2,0,29.5,34.2,26.5,4
Clementi,Full AWS Station,2018,10,3,0,29.4,33.2,26.9,4.7
Clementi,Full AWS Station,2018,10,4,0,29.4,32.5,27.6,5.8
Clementi,Full AWS Station,2018,10,5,0,29.6,33.1,26.9,4.7
Clementi,Full AWS Station,2018,10,6,10.4,27.7,34.3,24.8,4
Clementi,Full AWS Station,2018,10,7,15.6,26.9,31.1,23.6,4
Clementi,Full AWS Station,2018,10,8,26,26.2,32,23.7,3.2
Clementi,Full AWS Station,2018,10,9,7.4,26.2,31.7,23.8,3.2
Clementi,Full AWS Station,2018,10,10,30.4,26,33.2,23.9,3.2
Clementi,Full AWS Station,2018,10,11,23.6,26.3,34,23.1,3.6
Clementi,Full AWS Station,2018,10,12,5,26.5,30.8,24.2,4
Clementi,Full AWS Station,2018,10,13,0.8,26.7,29.8,23.9,2.9
Clementi,Full AWS Station,2018,10,14,5.4,25.2,26.4,23.6,2.9
Clementi,Full AWS Station,2018,10,15,0,27.9,32.4,24.3,4.3
Clementi,Full AWS Station,2018,10,16,0.2,27.6,34.6,25.2,3.6
Clementi,Full AWS Station,2018,10,17,12.6,27.1,30.7,24.7,3.2
Clementi,Full AWS Station,2018,10,18,0.2,26.7,30.5,23.5,4.7
Clementi,Full AWS Station,2018,10,19,18.6,28,33.3,23.2,4.3
Clementi,Full AWS Station,2018,10,20,0,28.9,33.3,25.6,4
Clementi,Full AWS Station,2018,10,21,0,28.9,34.3,26.7,3.2
Clementi,Full AWS Station,2018,10,22,0,28.7,34.4,24.8,4
Clementi,Full AWS Station,2018,10,23,17,27,34.8,21.9,3.6
Clementi,Full AWS Station,2018,10,24,10.8,27.2,32.8,24.8,4
Clementi,Full AWS Station,2018,10,25,0,27.5,32,24.8,2.9
Clementi,Full AWS Station,2018,10,26,0,28.6,33.9,25.1,3.2
Clementi,Full AWS Station,2018,10,27,0,28,33.2,25.2,3.2
Clementi,Full AWS Station,2018,10,28,0,27.5,32.5,26,2.9
Clementi,Full AWS Station,2018,10,29,3.2,27.5,34.9,24.4,3.6
Clementi,Full AWS Station,2018,10,30,9,27.3,35.4,24.8,3.2
Clementi,Full AWS Station,2018,10,31,0,27.6,32.9,25,4.3
Clementi,Full AWS Station,2018,11,1,4.2,26.2,30.5,24.2,4
Clementi,Full AWS Station,2018,11,2,0.8,27,32.4,24.9,4
Clementi,Full AWS Station,2018,11,3,1.6,27.2,31.9,25.2,3.2
Clementi,Full AWS Station,2018,11,4,7.8,27.3,34.5,24.7,3.6
Clementi,Full AWS Station,2018,11,5,2.8,27.2,34.1,25.1,3.2
Clementi,Full AWS Station,2018,11,6,4.4,27.2,33.3,24,4.3
Clementi,Full AWS Station,2018,11,7,14.6,28.4,34.1,24.5,4.3
Clementi,Full AWS Station,2018,11,8,23.4,28.1,34.4,23.6,5.4
Clementi,Full AWS Station,2018,11,9,9.6,26.6,28.5,24.6,3.2
Clementi,Full AWS Station,2018,11,10,15,27,33.7,23.6,3.6
Clementi,Full AWS Station,2018,11,11,46.2,26.1,32.3,23.1,2.9
Clementi,Full AWS Station,2018,11,12,2.4,27.6,33.5,24.3,3.2
Clementi,Full AWS Station,2018,11,13,0.2,27.4,32.8,24.5,3.6
Clementi,Full AWS Station,2018,11,14,54.2,27.1,30.5,24.1,3.2
Clementi,Full AWS Station,2018,11,15,28,25.9,31.9,22.9,4
Clementi,Full AWS Station,2018,11,16,0.2,27.9,32.2,24.5,3.6
Clementi,Full AWS Station,2018,11,17,18.6,27,30.6,22,4
Clementi,Full AWS Station,2018,11,18,2.2,26.6,30,24,2.5
Clementi,Full AWS Station,2018,11,19,5.6,26.9,33.3,23.7,3.6
Clementi,Full AWS Station,2018,11,20,0.4,28,32.5,24.6,4
Clementi,Full AWS Station,2018,11,21,12.8,26.3,31,23.3,4.7
Clementi,Full AWS Station,2018,11,22,34.4,26.9,31.8,22.5,4
Clementi,Full AWS Station,2018,11,23,18,27.2,34.5,24.8,3.6
Clementi,Full AWS Station,2018,11,24,0,28.7,34.5,24.8,4
Clementi,Full AWS Station,2018,11,25,4.4,28.2,32.7,24.6,2.9
Clementi,Full AWS Station,2018,11,26,17,28.2,33.8,22.6,4.3
Clementi,Full AWS Station,2018,11,27,8.8,27,29.6,23.1,4.3
Clementi,Full AWS Station,2018,11,28,13.6,27.6,34.8,24.6,4
Clementi,Full AWS Station,2018,11,29,16.8,27.7,33.5,23.7,3.6
Clementi,Full AWS Station,2018,11,30,0.8,27.6,32.1,25.4,4.3
Clementi,Full AWS Station,2018,12,1,11.6,27,32.5,24.4,4.7
Clementi,Full AWS Station,2018,12,2,5.6,26.8,35.2,24.7,4.7
Clementi,Full AWS Station,2018,12,3,2.4,26.5,33,24.5,2.9
Clementi,Full AWS Station,2018,12,4,4.4,27.7,33.4,24.4,2.5
Clementi,Full AWS Station,2018,12,5,38.4,26.7,33.9,22.9,3.6
Clementi,Full AWS Station,2018,12,6,17,26.7,33.9,23.8,3.2
Clementi,Full AWS Station,2018,12,7,37.2,26.8,33,23.5,3.2
Clementi,Full AWS Station,2018,12,8,18.8,26.7,34.3,23.7,3.2
Clementi,Full AWS Station,2018,12,9,0.4,28.1,34.7,25,2.9
Clementi,Full AWS Station,2018,12,10,12,27.6,34.9,24.8,3.6
Clementi,Full AWS Station,2018,12,11,29.4,26.1,32.1,23.4,3.6
Clementi,Full AWS Station,2018,12,12,59.6,26.4,33.2,23.4,3.2
Clementi,Full AWS Station,2018,12,13,0.2,26.3,29.3,24.6,4.3
Clementi,Full AWS Station,2018,12,14,0,27,31.3,24.6,4.7
Clementi,Full AWS Station,2018,12,15,34.6,26.8,31.9,23.1,3.6
Clementi,Full AWS Station,2018,12,16,23.2,26.8,34.2,23.6,3.6
Clementi,Full AWS Station,2018,12,17,2.8,27.2,33.9,24.1,3.6
Clementi,Full AWS Station,2018,12,18,0,28.2,33.4,25.5,3.6
Clementi,Full AWS Station,2018,12,19,0.2,28,33.5,25.6,4
Clementi,Full AWS Station,2018,12,20,0.2,27.9,34.9,24.9,4.7
Clementi,Full AWS Station,2018,12,21,0,28,34.5,25.5,5.8
Clementi,Full AWS Station,2018,12,22,5.2,27.9,34.7,25,4.3
Clementi,Full AWS Station,2018,12,23,0,27.8,34,24.9,3.2
Clementi,Full AWS Station,2018,12,24,0,28.7,34.5,25.2,4
Clementi,Full AWS Station,2018,12,25,0,29,33.8,25.8,4.7
Clementi,Full AWS Station,2018,12,26,4.2,28.5,33.6,22.9,6.5
Clementi,Full AWS Station,2018,12,27,0,27.9,31.4,25.8,5
Clementi,Full AWS Station,2018,12,28,0,29.4,34.4,26.5,6.1
Clementi,Full AWS Station,2018,12,29,0,28.1,31.4,25,4.3
Clementi,Full AWS Station,2018,12,30,0,29.1,35.4,26.5,5.4
Clementi,Full AWS Station,2018,12,31,48.6,27,32.8,22.4,5.8
Clementi,Full AWS Station,2019,1,1,3,28.3,34.8,24.2,4.7
Clementi,Full AWS Station,2019,1,2,0,28.7,33.1,25.5,6.5
Clementi,Full AWS Station,2019,1,3,2.4,28.7,32.2,26,8.6
Clementi,Full AWS Station,2019,1,4,0,29.2,33.6,26.2,6.8
Clementi,Full AWS Station,2019,1,5,3.2,28.1,33.8,26.4,4
Clementi,Full AWS Station,2019,1,6,0,28.2,32.2,25.8,7.6
Clementi,Full AWS Station,2019,1,7,0,28.4,32.2,26,8.6
Clementi,Full AWS Station,2019,1,8,6.2,27.4,32,24.8,5.4
Clementi,Full AWS Station,2019,1,9,0,28.1,32,25.6,7.2
Clementi,Full AWS Station,2019,1,10,0,28.3,32.5,25.8,8.3
Clementi,Full AWS Station,2019,1,11,0,28,31.8,24.9,7.2
Clementi,Full AWS Station,2019,1,12,46.4,27.6,33.8,24.1,5.4
Clementi,Full AWS Station,2019,1,13,0.2,27.4,33.5,25.2,6.1
Clementi,Full AWS Station,2019,1,14,0,27.7,32.5,25.3,5.8
Clementi,Full AWS Station,2019,1,15,0,28.5,33.4,25.6,5.4
Clementi,Full AWS Station,2019,1,16,0,28.2,32.9,25.5,6.1
Clementi,Full AWS Station,2019,1,17,15.2,26.5,31.7,24.4,5.4
Clementi,Full AWS Station,2019,1,18,25.8,25.6,28.3,23.2,6.1
Clementi,Full AWS Station,2019,1,19,0,27.3,31.5,24.4,5.8
Clementi,Full AWS Station,2019,1,20,1.2,27.9,32.4,25.4,6.5
Clementi,Full AWS Station,2019,1,21,0,27.9,32.7,25.5,6.1
Clementi,Full AWS Station,2019,1,22,0,27.5,31.1,25.4,7.2
Clementi,Full AWS Station,2019,1,23,0,27.7,31.3,25.5,8.6
Clementi,Full AWS Station,2019,1,24,0.8,27.2,30.7,25.3,7.6
Clementi,Full AWS Station,2019,1,25,0.4,26.8,30.3,24.7,7.2
Clementi,Full AWS Station,2019,1,26,0,26.9,30.8,24.6,8.3
Clementi,Full AWS Station,2019,1,27,0,27.4,31.9,25.2,7.6
Clementi,Full AWS Station,2019,1,28,3.4,26.4,28.9,24.8,6.8
Clementi,Full AWS Station,2019,1,29,0,27.5,32.1,25.2,8.6
Clementi,Full AWS Station,2019,1,30,0,27.8,32.1,25.5,7.2
Clementi,Full AWS Station,2019,1,31,0,27.4,31.7,25.3,6.1
Clementi,Full AWS Station,2019,2,1,0,28,32.7,25.2,7.9
Clementi,Full AWS Station,2019,2,2,0,27.9,32.3,25.4,7.2
Clementi,Full AWS Station,2019,2,3,0,28,32.5,25.5,7.2
Clementi,Full AWS Station,2019,2,4,10,27.5,34.4,24.9,5.4
Clementi,Full AWS Station,2019,2,5,0,27.8,33,25,5.4
Clementi,Full AWS Station,2019,2,6,0,27.7,33.1,24.3,6.8
Clementi,Full AWS Station,2019,2,7,7.6,27.2,33.8,24.7,6.1
Clementi,Full AWS Station,2019,2,8,2.8,27.9,33.9,25.1,5.8
Clementi,Full AWS Station,2019,2,9,0,28.5,35.5,25.4,5.8
Clementi,Full AWS Station,2019,2,10,0,28.2,33.8,25.8,7.6
Clementi,Full AWS Station,2019,2,11,0,27.6,32.4,24.6,7.6
Clementi,Full AWS Station,2019,2,12,0,28.3,34.1,24.7,6.8
Clementi,Full AWS Station,2019,2,13,0,28.2,31.8,25.9,7.9
Clementi,Full AWS Station,2019,2,14,0,28.4,32.8,26.5,9
Clementi,Full AWS Station,2019,2,15,0,27.7,32.5,25.4,6.8
Clementi,Full AWS Station,2019,2,16,0,28,33.3,24.9,6.5
Clementi,Full AWS Station,2019,2,17,0.2,27.2,33.7,24.3,4.7
Clementi,Full AWS Station,2019,2,18,2.6,26.7,30.8,23.1,4
Clementi,Full AWS Station,2019,2,19,5.6,27,31.2,25.3,4
Clementi,Full AWS Station,2019,2,20,12.4,27.5,32,24.3,4.7
Clementi,Full AWS Station,2019,2,21,0,28.1,32.5,25.1,7.9
Clementi,Full AWS Station,2019,2,22,0,28.4,35.3,25.3,6.1
Clementi,Full AWS Station,2019,2,23,0,28,33.5,25,6.1
Clementi,Full AWS Station,2019,2,24,0,27.9,33.6,24.8,5.8
Clementi,Full AWS Station,2019,2,25,0,28.3,32.8,25.1,6.8
Clementi,Full AWS Station,2019,2,26,0,28.1,31.8,26,7.9
Clementi,Full AWS Station,2019,2,27,0,27.9,33.2,26,8.3
Clementi,Full AWS Station,2019,2,28,0,28,32.9,25.8,6.8
Clementi,Full AWS Station,2019,3,1,0,28.1,32.4,25.6,7.6
Clementi,Full AWS Station,2019,3,2,0.6,28.2,35,25.5,6.8
Clementi,Full AWS Station,2019,3,3,0,27.8,33.8,24.1,5.8
Clementi,Full AWS Station,2019,3,4,3.4,27.6,35,24.6,5.4
Clementi,Full AWS Station,2019,3,5,0,28.3,33.6,24.7,5
Clementi,Full AWS Station,2019,3,6,0,28.3,32.6,26.3,5.8
Clementi,Full AWS Station,2019,3,7,0,29.1,34.5,26.7,4
Clementi,Full AWS Station,2019,3,8,0,28.9,34.4,26.2,5.4
Clementi,Full AWS Station,2019,3,9,0.8,28.9,34.8,26.3,5.4
Clementi,Full AWS Station,2019,3,10,0,28.8,34.1,26.2,5
Clementi,Full AWS Station,2019,3,11,39,26.7,34.1,21.5,4
Clementi,Full AWS Station,2019,3,12,0.2,28.8,35,24.6,4.3
Clementi,Full AWS Station,2019,3,13,0,29,35.3,26.1,5.4
Clementi,Full AWS Station,2019,3,14,0,28.6,34,25.3,6.1
Clementi,Full AWS Station,2019,3,15,0,28.6,34.7,25.4,5.4
Clementi,Full AWS Station,2019,3,16,0,27.9,33.3,24.4,5.4
Clementi,Full AWS Station,2019,3,17,0,28.5,34.6,25.3,6.5
Clementi,Full AWS Station,2019,3,18,0,28.5,34.5,24.9,6.5
Clementi,Full AWS Station,2019,3,19,0,28.7,33.9,25.2,6.1
Clementi,Full AWS Station,2019,3,20,0,28.9,33.9,26.1,6.1
Clementi,Full AWS Station,2019,3,21,47.4,27.6,35.7,22.8,5.8
Clementi,Full AWS Station,2019,3,22,0,28.8,35.6,24.8,4
Clementi,Full AWS Station,2019,3,23,0,29,33.7,26.3,4.3
Clementi,Full AWS Station,2019,3,24,10.6,28.4,34,24,4.3
Clementi,Full AWS Station,2019,3,25,1.8,28.1,34.6,25.4,4.3
Clementi,Full AWS Station,2019,3,26,0,29.2,33.6,26.5,6.8
Clementi,Full AWS Station,2019,3,27,0,29.6,34.7,26.6,6.8
Clementi,Full AWS Station,2019,3,28,7.2,27.5,34.9,23.1,4.3
Clementi,Full AWS Station,2019,3,29,0,29,34.4,25,4
Clementi,Full AWS Station,2019,3,30,5.2,27.6,34.2,23.1,3.6
Clementi,Full AWS Station,2019,3,31,0,28.9,32.3,26.5,3.6
Clementi,Full AWS Station,2019,4,1,34.8,27,31.3,23.9,3.6
Clementi,Full AWS Station,2019,4,2,0,28.1,33.1,26,3.6
Clementi,Full AWS Station,2019,4,3,21.4,27,33.1,22,3.6
Clementi,Full AWS Station,2019,4,4,27.2,28.2,36.3,24.9,4.3
Clementi,Full AWS Station,2019,4,5,25.8,27.9,34.8,23.7,4.3
Clementi,Full AWS Station,2019,4,6,0,28.3,33.6,24.8,5
Clementi,Full AWS Station,2019,4,7,0,28.9,35,25,4.7
Clementi,Full AWS Station,2019,4,8,0,28.9,34.5,25.9,5
Clementi,Full AWS Station,2019,4,9,12.2,28.4,35,25.8,4.7
Clementi,Full AWS Station,2019,4,10,0.4,28.4,33.9,26.3,4
Clementi,Full AWS Station,2019,4,11,0.2,27.7,31.3,26.3,2.9
Clementi,Full AWS Station,2019,4,12,3,28.7,33.6,25.7,3.6
Clementi,Full AWS Station,2019,4,13,0,29.2,33.1,26.1,4
Clementi,Full AWS Station,2019,4,14,0,28.7,32.2,27.1,2.9
Clementi,Full AWS Station,2019,4,15,0,29.6,35.1,25.9,3.2
Clementi,Full AWS Station,2019,4,16,0,30.1,34.8,27.3,4
Clementi,Full AWS Station,2019,4,17,0,30.2,35.9,26.8,3.6
Clementi,Full AWS Station,2019,4,18,1.4,29.8,35,27.1,3.6
Clementi,Full AWS Station,2019,4,19,11.4,28.8,35.5,23.8,3.6
Clementi,Full AWS Station,2019,4,20,9,27.7,31.5,24.6,3.2
Clementi,Full AWS Station,2019,4,21,0.2,29.3,34.1,26.8,4
Clementi,Full AWS Station,2019,4,22,0.6,28.7,32.4,27.4,3.6
Clementi,Full AWS Station,2019,4,23,27.2,27.5,34.4,24.9,3.6
Clementi,Full AWS Station,2019,4,24,0,28.5,32.4,26.1,2.5
Clementi,Full AWS Station,2019,4,25,9,28.2,32.2,25.2,3.6
Clementi,Full AWS Station,2019,4,26,36.6,25.6,28.2,23.2,3.6
Clementi,Full AWS Station,2019,4,27,7,27.1,30.2,24.8,3.6
Clementi,Full AWS Station,2019,4,28,0.5,29.3,34.5,25.4,4
Clementi,Full AWS Station,2019,4,29,0.6,29.1,34.7,25.9,4.7
Clementi,Full AWS Station,2019,4,30,0,28.5,33.3,25.9,3.2
Clementi,Full AWS Station,2019,5,1,0,29.4,33.4,26.7,3.6
Clementi,Full AWS Station,2019,5,2,0,29.5,33.8,27.5,2.9
Clementi,Full AWS Station,2019,5,3,5.4,29.4,34,25.6,3.6
Clementi,Full AWS Station,2019,5,4,19.6,28.1,31.1,23.5,2.9
Clementi,Full AWS Station,2019,5,5,0,28.6,32.5,26.5,5.4
Clementi,Full AWS Station,2019,5,6,0,30.1,33.9,27.7,6.5
Clementi,Full AWS Station,2019,5,7,2.8,30.2,35,26.5,4.3
Clementi,Full AWS Station,2019,5,8,88.6,26.4,29.9,22.1,4.3
Clementi,Full AWS Station,2019,5,9,0,30,34.3,26.8,4.3
Clementi,Full AWS Station,2019,5,10,28.2,29.3,34.6,22.5,5
Clementi,Full AWS Station,2019,5,11,0,29,32.9,27,2.9
Clementi,Full AWS Station,2019,5,12,0,29.8,34.2,27.1,3.2
Clementi,Full AWS Station,2019,5,13,5,28.3,32.7,25.8,3.6
Clementi,Full AWS Station,2019,5,14,1.4,28.8,34,26.2,4.3
Clementi,Full AWS Station,2019,5,15,8,28.6,33,26.1,3.6
Clementi,Full AWS Station,2019,5,16,0.8,28.3,32.4,25.1,3.2
Clementi,Full AWS Station,2019,5,17,5,27.6,30.4,24.3,4.3
Clementi,Full AWS Station,2019,5,18,0,28.7,31.4,26.2,5
Clementi,Full AWS Station,2019,5,19,19.8,27.2,29.5,22.7,4
Clementi,Full AWS Station,2019,5,20,1.6,28.2,31.8,26,4.7
Clementi,Full AWS Station,2019,5,21,0,28.3,32.9,26.2,4.3
Clementi,Full AWS Station,2019,5,22,0.4,27.8,31.3,26,3.6
Clementi,Full AWS Station,2019,5,23,3.2,28.7,32.3,24.9,5.4
Clementi,Full AWS Station,2019,5,24,0,29.9,33.5,27.1,5.8
Clementi,Full AWS Station,2019,5,25,0,29.1,33.3,27.4,5.8
Clementi,Full AWS Station,2019,5,26,0,29.5,33.7,27,5.8
Clementi,Full AWS Station,2019,5,27,0,29.3,32.2,27.8,4.7
Clementi,Full AWS Station,2019,5,28,0,29.6,32.4,27.7,5.8
Clementi,Full AWS Station,2019,5,29,0.2,29.6,33.3,27.6,4.3
Clementi,Full AWS Station,2019,5,30,16,27.6,32.2,24.3,3.2
Clementi,Full AWS Station,2019,5,31,5.8,28.3,32.6,24.8,4
Clementi,Full AWS Station,2019,6,1,0.2,28.1,32.4,26.2,4.3
Clementi,Full AWS Station,2019,6,2,34.4,28.3,33.7,22.4,4.3
Clementi,Full AWS Station,2019,6,3,16.6,26.5,30.6,24.7,3.6
Clementi,Full AWS Station,2019,6,4,10.6,27.3,32.5,25.4,3.6
Clementi,Full AWS Station,2019,6,5,0,28.6,32.7,26.4,4.7
Clementi,Full AWS Station,2019,6,6,21.2,26.7,28.3,24.3,3.6
Clementi,Full AWS Station,2019,6,7,14.8,25.7,27.3,24.1,3.6
Clementi,Full AWS Station,2019,6,8,2.8,26.9,29.7,25.1,4.3
Clementi,Full AWS Station,2019,6,9,0.2,28.2,31.6,26,4.7
Clementi,Full AWS Station,2019,6,10,0,29.2,32.4,27,6.8
Clementi,Full AWS Station,2019,6,11,45.2,28.6,32.9,24.9,6.5
Clementi,Full AWS Station,2019,6,12,20.6,26.7,29,23.8,6.8
Clementi,Full AWS Station,2019,6,13,18.8,27.9,30.4,25,6.8
Clementi,Full AWS Station,2019,6,14,0.4,29,32.3,26.5,6.8
Clementi,Full AWS Station,2019,6,15,9.8,28.3,32.3,24.7,6.1
Clementi,Full AWS Station,2019,6,16,0,28.9,31.7,27.2,7.9
Clementi,Full AWS Station,2019,6,17,0.2,28.6,31,26.2,7.2
Clementi,Full AWS Station,2019,6,18,3.6,27.1,29.1,25.2,5.4
Clementi,Full AWS Station,2019,6,19,0,27.6,29.6,26.3,6.1
Clementi,Full AWS Station,2019,6,20,0.2,28.5,31.5,26.5,6.8
Clementi,Full AWS Station,2019,6,21,1.6,27.9,32.6,25.8,6.5
Clementi,Full AWS Station,2019,6,22,15.6,26.7,30.2,22.9,6.1
Clementi,Full AWS Station,2019,6,23,0,28.5,31.6,25.6,7.6
Clementi,Full AWS Station,2019,6,24,0.2,28.7,31.7,27.2,8.6
Clementi,Full AWS Station,2019,6,25,0,29.2,32.5,27.4,10.1
Clementi,Full AWS Station,2019,6,26,4,27.8,31.6,25.4,7.2
Clementi,Full AWS Station,2019,6,27,0,28.7,32.5,26.3,7.9
Clementi,Full AWS Station,2019,6,28,0,29.1,32.4,27.5,10.1
Clementi,Full AWS Station,2019,6,29,0.4,28.6,32.2,26.5,8.6
Clementi,Full AWS Station,2019,6,30,5.6,28.4,30.7,25.7,9
Clementi,Full AWS Station,2019,7,1,0,29,31.8,27.4,10.1
Clementi,Full AWS Station,2019,7,2,0,29.2,32.6,27.5,9.4
Clementi,Full AWS Station,2019,7,3,5.6,28.4,31.7,23.3,7.6
Clementi,Full AWS Station,2019,7,4,0,28.9,31.8,26.8,8.3
Clementi,Full AWS Station,2019,7,5,0,28.9,32.7,27.1,8.6
Clementi,Full AWS Station,2019,7,6,0.2,29,33,27.3,7.6
